datetimeUTC,USGS:05320270:00060:00003,USGS:05320270:00060:00003_qualifiers
1997-10-22 00:00:00+00:00,30.0,A
1997-10-23 00:00:00+00:00,29.0,A
1997-10-24 00:00:00+00:00,26.0,A
1997-10-25 00:00:00+00:00,24.0,"A,e"
1997-10-26 00:00:00+00:00,22.0,"A,e"
1997-10-27 00:00:00+00:00,20.0,"A,e"
1997-10-28 00:00:00+00:00,19.0,"A,e"
1997-10-29 00:00:00+00:00,20.0,A
1997-10-30 00:00:00+00:00,19.0,A
1997-10-31 00:00:00+00:00,19.0,A
1997-11-01 00:00:00+00:00,19.0,A
1997-11-02 00:00:00+00:00,20.0,A
1997-11-03 00:00:00+00:00,20.0,A
1997-11-04 00:00:00+00:00,18.0,A
1997-11-05 00:00:00+00:00,17.0,A
1997-11-06 00:00:00+00:00,15.0,"A,e"
1997-11-07 00:00:00+00:00,15.0,"A,e"
1997-11-08 00:00:00+00:00,16.0,"A,e"
1997-11-09 00:00:00+00:00,16.0,"A,e"
1997-11-10 00:00:00+00:00,17.0,"A,e"
1997-11-11 00:00:00+00:00,17.0,"A,e"
1997-11-12 00:00:00+00:00,17.0,"A,e"
1997-11-13 00:00:00+00:00,16.0,"A,e"
1997-11-14 00:00:00+00:00,16.0,"A,e"
1997-11-15 00:00:00+00:00,16.0,"A,e"
1997-11-16 00:00:00+00:00,11.0,"A,e"
1997-11-17 00:00:00+00:00,14.0,"A,e"
1997-11-18 00:00:00+00:00,18.0,"A,e"
1997-11-19 00:00:00+00:00,15.0,"A,e"
1997-11-20 00:00:00+00:00,12.0,"A,e"
1997-11-21 00:00:00+00:00,12.0,"A,e"
1997-11-22 00:00:00+00:00,12.0,"A,e"
1997-11-23 00:00:00+00:00,12.0,"A,e"
1997-11-24 00:00:00+00:00,13.0,"A,e"
1997-11-25 00:00:00+00:00,15.0,"A,e"
1997-11-26 00:00:00+00:00,13.0,"A,e"
1997-11-27 00:00:00+00:00,12.0,"A,e"
1997-11-28 00:00:00+00:00,12.0,"A,e"
1997-11-29 00:00:00+00:00,12.0,"A,e"
1997-11-30 00:00:00+00:00,12.0,"A,e"
1997-12-01 00:00:00+00:00,12.0,"A,e"
1997-12-02 00:00:00+00:00,12.0,"A,e"
1997-12-03 00:00:00+00:00,12.0,"A,e"
1997-12-04 00:00:00+00:00,11.0,"A,e"
1997-12-05 00:00:00+00:00,10.0,"A,e"
1997-12-06 00:00:00+00:00,9.0,"A,e"
1997-12-07 00:00:00+00:00,9.5,"A,e"
1997-12-08 00:00:00+00:00,10.0,"A,e"
1997-12-09 00:00:00+00:00,10.0,"A,e"
1997-12-10 00:00:00+00:00,10.0,"A,e"
1997-12-11 00:00:00+00:00,9.5,A
1997-12-12 00:00:00+00:00,9.7,A
1997-12-13 00:00:00+00:00,7.8,A
1997-12-14 00:00:00+00:00,11.0,A
1997-12-15 00:00:00+00:00,16.0,"A,e"
1997-12-16 00:00:00+00:00,13.0,A
1997-12-17 00:00:00+00:00,12.0,A
1997-12-18 00:00:00+00:00,12.0,A
1997-12-19 00:00:00+00:00,11.0,A
1997-12-20 00:00:00+00:00,10.0,"A,e"
1997-12-21 00:00:00+00:00,9.5,"A,e"
1997-12-22 00:00:00+00:00,9.0,"A,e"
1997-12-23 00:00:00+00:00,8.8,A
1997-12-24 00:00:00+00:00,8.7,"A,e"
1997-12-25 00:00:00+00:00,8.6,"A,e"
1997-12-26 00:00:00+00:00,8.6,"A,e"
1997-12-27 00:00:00+00:00,8.5,"A,e"
1997-12-28 00:00:00+00:00,8.5,"A,e"
1997-12-29 00:00:00+00:00,8.5,"A,e"
1997-12-30 00:00:00+00:00,8.4,"A,e"
1997-12-31 00:00:00+00:00,8.3,"A,e"
1998-01-01 00:00:00+00:00,8.1,"A,e"
1998-01-02 00:00:00+00:00,8.2,"A,e"
1998-01-03 00:00:00+00:00,8.3,"A,e"
1998-01-04 00:00:00+00:00,8.3,"A,e"
1998-01-05 00:00:00+00:00,8.3,"A,e"
1998-01-06 00:00:00+00:00,8.2,"A,e"
1998-01-07 00:00:00+00:00,8.1,"A,e"
1998-01-08 00:00:00+00:00,8.1,"A,e"
1998-01-09 00:00:00+00:00,6.0,"A,e"
1998-01-10 00:00:00+00:00,3.5,"A,e"
1998-01-11 00:00:00+00:00,2.5,"A,e"
1998-01-12 00:00:00+00:00,2.2,"A,e"
1998-01-13 00:00:00+00:00,2.0,"A,e"
1998-01-14 00:00:00+00:00,2.1,"A,e"
1998-01-15 00:00:00+00:00,2.2,"A,e"
1998-01-16 00:00:00+00:00,2.3,"A,e"
1998-01-17 00:00:00+00:00,2.4,"A,e"
1998-01-18 00:00:00+00:00,2.5,"A,e"
1998-01-19 00:00:00+00:00,2.6,"A,e"
1998-01-20 00:00:00+00:00,2.7,"A,e"
1998-01-21 00:00:00+00:00,2.8,"A,e"
1998-01-22 00:00:00+00:00,2.9,"A,e"
1998-01-23 00:00:00+00:00,3.0,"A,e"
1998-01-24 00:00:00+00:00,3.1,"A,e"
1998-01-25 00:00:00+00:00,3.2,"A,e"
1998-01-26 00:00:00+00:00,3.3,"A,e"
1998-01-27 00:00:00+00:00,3.3,"A,e"
1998-01-28 00:00:00+00:00,3.4,"A,e"
1998-01-29 00:00:00+00:00,3.4,"A,e"
1998-01-30 00:00:00+00:00,3.3,"A,e"
1998-01-31 00:00:00+00:00,3.1,"A,e"
1998-02-01 00:00:00+00:00,3.0,"A,e"
1998-02-02 00:00:00+00:00,2.9,"A,e"
1998-02-03 00:00:00+00:00,2.9,"A,e"
1998-02-04 00:00:00+00:00,3.0,"A,e"
1998-02-05 00:00:00+00:00,3.0,"A,e"
1998-02-06 00:00:00+00:00,3.0,"A,e"
1998-02-07 00:00:00+00:00,3.1,"A,e"
1998-02-08 00:00:00+00:00,3.2,"A,e"
1998-02-09 00:00:00+00:00,3.3,"A,e"
1998-02-10 00:00:00+00:00,3.4,"A,e"
1998-02-11 00:00:00+00:00,3.5,"A,e"
1998-02-12 00:00:00+00:00,3.7,"A,e"
1998-02-13 00:00:00+00:00,4.0,"A,e"
1998-02-14 00:00:00+00:00,4.5,"A,e"
1998-02-15 00:00:00+00:00,5.5,"A,e"
1998-02-16 00:00:00+00:00,10.0,"A,e"
1998-02-17 00:00:00+00:00,20.0,"A,e"
1998-02-18 00:00:00+00:00,40.0,"A,e"
1998-02-19 00:00:00+00:00,91.0,"A,e"
1998-02-20 00:00:00+00:00,110.0,"A,e"
1998-02-21 00:00:00+00:00,125.0,"A,e"
1998-02-22 00:00:00+00:00,145.0,"A,e"
1998-02-23 00:00:00+00:00,165.0,"A,e"
1998-02-24 00:00:00+00:00,180.0,"A,e"
1998-02-25 00:00:00+00:00,180.0,"A,e"
1998-02-26 00:00:00+00:00,170.0,"A,e"
1998-02-27 00:00:00+00:00,158.0,A
1998-02-28 00:00:00+00:00,149.0,A
1998-03-01 00:00:00+00:00,138.0,A
1998-03-02 00:00:00+00:00,128.0,A
1998-03-03 00:00:00+00:00,123.0,A
1998-03-04 00:00:00+00:00,119.0,A
1998-03-05 00:00:00+00:00,114.0,A
1998-03-06 00:00:00+00:00,108.0,A
1998-03-07 00:00:00+00:00,102.0,A
1998-03-08 00:00:00+00:00,96.0,A
1998-03-09 00:00:00+00:00,82.0,A
1998-03-10 00:00:00+00:00,68.0,A
1998-03-11 00:00:00+00:00,97.0,A
1998-03-12 00:00:00+00:00,105.0,A
1998-03-13 00:00:00+00:00,88.0,A
1998-03-14 00:00:00+00:00,80.0,"A,e"
1998-03-15 00:00:00+00:00,70.0,"A,e"
1998-03-16 00:00:00+00:00,60.0,A
1998-03-17 00:00:00+00:00,52.0,A
1998-03-18 00:00:00+00:00,50.0,A
1998-03-19 00:00:00+00:00,47.0,A
1998-03-20 00:00:00+00:00,40.0,A
1998-03-21 00:00:00+00:00,38.0,A
1998-03-22 00:00:00+00:00,37.0,A
1998-03-23 00:00:00+00:00,38.0,A
1998-03-24 00:00:00+00:00,38.0,A
1998-03-25 00:00:00+00:00,38.0,A
1998-03-26 00:00:00+00:00,43.0,A
1998-03-27 00:00:00+00:00,74.0,A
1998-03-28 00:00:00+00:00,261.0,A
1998-03-29 00:00:00+00:00,341.0,A
1998-03-30 00:00:00+00:00,381.0,A
1998-03-31 00:00:00+00:00,469.0,A
1998-04-01 00:00:00+00:00,600.0,A
1998-04-02 00:00:00+00:00,665.0,A
1998-04-03 00:00:00+00:00,653.0,A
1998-04-04 00:00:00+00:00,646.0,A
1998-04-05 00:00:00+00:00,601.0,A
1998-04-06 00:00:00+00:00,539.0,A
1998-04-07 00:00:00+00:00,474.0,A
1998-04-08 00:00:00+00:00,416.0,A
1998-04-09 00:00:00+00:00,366.0,A
1998-04-10 00:00:00+00:00,320.0,A
1998-04-11 00:00:00+00:00,283.0,A
1998-04-12 00:00:00+00:00,249.0,A
1998-04-13 00:00:00+00:00,221.0,A
1998-04-14 00:00:00+00:00,196.0,A
1998-04-15 00:00:00+00:00,178.0,A
1998-04-16 00:00:00+00:00,203.0,A
1998-04-17 00:00:00+00:00,210.0,A
1998-04-18 00:00:00+00:00,203.0,A
1998-04-19 00:00:00+00:00,200.0,A
1998-04-20 00:00:00+00:00,199.0,A
1998-04-21 00:00:00+00:00,183.0,A
1998-04-22 00:00:00+00:00,164.0,A
1998-04-23 00:00:00+00:00,147.0,A
1998-04-24 00:00:00+00:00,132.0,A
1998-04-25 00:00:00+00:00,121.0,A
1998-04-26 00:00:00+00:00,138.0,A
1998-04-27 00:00:00+00:00,144.0,A
1998-04-28 00:00:00+00:00,136.0,A
1998-04-29 00:00:00+00:00,126.0,A
1998-04-30 00:00:00+00:00,119.0,A
1998-05-01 00:00:00+00:00,111.0,A
1998-05-02 00:00:00+00:00,103.0,A
1998-05-03 00:00:00+00:00,97.0,A
1998-05-04 00:00:00+00:00,91.0,A
1998-05-05 00:00:00+00:00,85.0,A
1998-05-06 00:00:00+00:00,78.0,A
1998-05-07 00:00:00+00:00,69.0,A
1998-05-08 00:00:00+00:00,65.0,A
1998-05-09 00:00:00+00:00,64.0,A
1998-05-10 00:00:00+00:00,61.0,A
1998-05-11 00:00:00+00:00,58.0,A
1998-05-12 00:00:00+00:00,55.0,A
1998-05-13 00:00:00+00:00,52.0,A
1998-05-14 00:00:00+00:00,49.0,A
1998-05-15 00:00:00+00:00,57.0,A
1998-05-16 00:00:00+00:00,103.0,A
1998-05-17 00:00:00+00:00,120.0,A
1998-05-18 00:00:00+00:00,166.0,"A,e"
1998-05-19 00:00:00+00:00,176.0,A
1998-05-20 00:00:00+00:00,161.0,A
1998-05-21 00:00:00+00:00,140.0,A
1998-05-22 00:00:00+00:00,120.0,A
1998-05-23 00:00:00+00:00,108.0,A
1998-05-24 00:00:00+00:00,120.0,A
1998-05-25 00:00:00+00:00,159.0,A
1998-05-26 00:00:00+00:00,189.0,A
1998-05-27 00:00:00+00:00,214.0,A
1998-05-28 00:00:00+00:00,241.0,A
1998-05-29 00:00:00+00:00,248.0,A
1998-05-30 00:00:00+00:00,225.0,A
1998-05-31 00:00:00+00:00,196.0,A
1998-06-01 00:00:00+00:00,166.0,A
1998-06-02 00:00:00+00:00,143.0,A
1998-06-03 00:00:00+00:00,123.0,A
1998-06-04 00:00:00+00:00,108.0,A
1998-06-05 00:00:00+00:00,97.0,A
1998-06-06 00:00:00+00:00,88.0,A
1998-06-07 00:00:00+00:00,79.0,A
1998-06-08 00:00:00+00:00,67.0,A
1998-06-09 00:00:00+00:00,59.0,A
1998-06-10 00:00:00+00:00,55.0,A
1998-06-11 00:00:00+00:00,52.0,A
1998-06-12 00:00:00+00:00,51.0,A
1998-06-13 00:00:00+00:00,49.0,A
1998-06-14 00:00:00+00:00,46.0,A
1998-06-15 00:00:00+00:00,45.0,A
1998-06-16 00:00:00+00:00,45.0,A
1998-06-17 00:00:00+00:00,43.0,A
1998-06-18 00:00:00+00:00,41.0,A
1998-06-19 00:00:00+00:00,42.0,A
1998-06-20 00:00:00+00:00,51.0,A
1998-06-21 00:00:00+00:00,74.0,A
1998-06-22 00:00:00+00:00,68.0,A
1998-06-23 00:00:00+00:00,59.0,A
1998-06-24 00:00:00+00:00,61.0,A
1998-06-25 00:00:00+00:00,67.0,A
1998-06-26 00:00:00+00:00,69.0,A
1998-06-27 00:00:00+00:00,74.0,A
1998-06-28 00:00:00+00:00,155.0,A
1998-06-29 00:00:00+00:00,183.0,A
1998-06-30 00:00:00+00:00,233.0,A
1998-07-01 00:00:00+00:00,295.0,A
1998-07-02 00:00:00+00:00,341.0,A
1998-07-03 00:00:00+00:00,339.0,A
1998-07-04 00:00:00+00:00,288.0,A
1998-07-05 00:00:00+00:00,217.0,A
1998-07-06 00:00:00+00:00,162.0,A
1998-07-07 00:00:00+00:00,165.0,A
1998-07-08 00:00:00+00:00,161.0,A
1998-07-09 00:00:00+00:00,122.0,A
1998-07-10 00:00:00+00:00,98.0,A
1998-07-11 00:00:00+00:00,81.0,A
1998-07-12 00:00:00+00:00,62.0,A
1998-07-13 00:00:00+00:00,50.0,A
1998-07-14 00:00:00+00:00,42.0,A
1998-07-15 00:00:00+00:00,64.0,A
1998-07-16 00:00:00+00:00,64.0,A
1998-07-17 00:00:00+00:00,50.0,A
1998-07-18 00:00:00+00:00,41.0,A
1998-07-19 00:00:00+00:00,37.0,A
1998-07-20 00:00:00+00:00,32.0,A
1998-07-21 00:00:00+00:00,29.0,A
1998-07-22 00:00:00+00:00,25.0,A
1998-07-23 00:00:00+00:00,23.0,A
1998-07-24 00:00:00+00:00,20.0,A
1998-07-25 00:00:00+00:00,17.0,A
1998-07-26 00:00:00+00:00,16.0,A
1998-07-27 00:00:00+00:00,14.0,A
1998-07-28 00:00:00+00:00,12.0,A
1998-07-29 00:00:00+00:00,10.0,"A,e"
1998-07-30 00:00:00+00:00,8.8,"A,e"
1998-07-31 00:00:00+00:00,7.8,"A,e"
1998-08-01 00:00:00+00:00,6.8,"A,e"
1998-08-02 00:00:00+00:00,6.0,"A,e"
1998-08-03 00:00:00+00:00,5.5,"A,e"
1998-08-04 00:00:00+00:00,5.6,"A,e"
1998-08-05 00:00:00+00:00,6.5,"A,e"
1998-08-06 00:00:00+00:00,7.5,"A,e"
1998-08-07 00:00:00+00:00,8.4,"A,e"
1998-08-08 00:00:00+00:00,9.0,"A,e"
1998-08-09 00:00:00+00:00,8.4,"A,e"
1998-08-10 00:00:00+00:00,7.0,"A,e"
1998-08-11 00:00:00+00:00,6.0,"A,e"
1998-08-12 00:00:00+00:00,5.0,"A,e"
1998-08-13 00:00:00+00:00,4.2,"A,e"
1998-08-14 00:00:00+00:00,3.8,"A,e"
1998-08-15 00:00:00+00:00,3.4,"A,e"
1998-08-16 00:00:00+00:00,3.1,"A,e"
1998-08-17 00:00:00+00:00,2.8,"A,e"
1998-08-18 00:00:00+00:00,2.6,"A,e"
1998-08-19 00:00:00+00:00,2.3,"A,e"
1998-08-20 00:00:00+00:00,2.5,"A,e"
1998-08-21 00:00:00+00:00,2.8,"A,e"
1998-08-22 00:00:00+00:00,3.2,"A,e"
1998-08-23 00:00:00+00:00,3.7,"A,e"
1998-08-24 00:00:00+00:00,3.7,"A,e"
1998-08-25 00:00:00+00:00,3.3,"A,e"
1998-08-26 00:00:00+00:00,2.7,A
1998-08-27 00:00:00+00:00,2.2,A
1998-08-28 00:00:00+00:00,1.7,A
1998-08-29 00:00:00+00:00,1.8,A
1998-08-30 00:00:00+00:00,1.6,A
1998-08-31 00:00:00+00:00,1.5,A
1998-09-01 00:00:00+00:00,0.97,A
1998-09-02 00:00:00+00:00,0.42,A
1998-09-03 00:00:00+00:00,0.58,A
1998-09-04 00:00:00+00:00,0.57,A
1998-09-05 00:00:00+00:00,0.12,A
1998-09-06 00:00:00+00:00,0.0,A
1998-09-07 00:00:00+00:00,0.0,A
1998-09-08 00:00:00+00:00,0.0,A
1998-09-09 00:00:00+00:00,0.0,A
1998-09-10 00:00:00+00:00,0.53,A
1998-09-11 00:00:00+00:00,0.24,A
1998-09-12 00:00:00+00:00,0.0,A
1998-09-13 00:00:00+00:00,0.0,A
1998-09-14 00:00:00+00:00,0.0,A
1998-09-15 00:00:00+00:00,0.0,A
1998-09-16 00:00:00+00:00,0.0,A
1998-09-17 00:00:00+00:00,0.0,A
1998-09-18 00:00:00+00:00,0.0,A
1998-09-19 00:00:00+00:00,0.0,A
1998-09-20 00:00:00+00:00,0.0,A
1998-09-21 00:00:00+00:00,0.0,A
1998-09-22 00:00:00+00:00,0.0,A
1998-09-23 00:00:00+00:00,0.0,A
1998-09-24 00:00:00+00:00,0.0,A
1998-09-25 00:00:00+00:00,0.0,A
1998-09-26 00:00:00+00:00,0.0,A
1998-09-27 00:00:00+00:00,0.0,A
1998-09-28 00:00:00+00:00,0.0,A
1998-09-29 00:00:00+00:00,0.0,A
1998-09-30 00:00:00+00:00,0.0,A
1998-10-01 00:00:00+00:00,0.0,A
1998-10-02 00:00:00+00:00,0.0,A
1998-10-03 00:00:00+00:00,0.0,A
1998-10-04 00:00:00+00:00,0.0,A
1998-10-05 00:00:00+00:00,0.0,A
1998-10-06 00:00:00+00:00,0.0,A
1998-10-07 00:00:00+00:00,0.0,A
1998-10-08 00:00:00+00:00,0.0,A
1998-10-09 00:00:00+00:00,0.0,A
1998-10-10 00:00:00+00:00,0.0,A
1998-10-11 00:00:00+00:00,0.0,A
1998-10-12 00:00:00+00:00,0.0,A
1998-10-13 00:00:00+00:00,0.0,A
1998-10-14 00:00:00+00:00,0.0,A
1998-10-15 00:00:00+00:00,0.27,A
1998-10-16 00:00:00+00:00,0.88,A
1998-10-17 00:00:00+00:00,52.0,A
1998-10-18 00:00:00+00:00,126.0,A
1998-10-19 00:00:00+00:00,92.0,A
1998-10-20 00:00:00+00:00,57.0,A
1998-10-21 00:00:00+00:00,41.0,A
1998-10-22 00:00:00+00:00,33.0,A
1998-10-23 00:00:00+00:00,29.0,A
1998-10-24 00:00:00+00:00,25.0,A
1998-10-25 00:00:00+00:00,23.0,A
1998-10-26 00:00:00+00:00,19.0,A
1998-10-27 00:00:00+00:00,22.0,A
1998-10-28 00:00:00+00:00,35.0,A
1998-10-29 00:00:00+00:00,44.0,A
1998-10-30 00:00:00+00:00,43.0,A
1998-10-31 00:00:00+00:00,40.0,A
1998-11-01 00:00:00+00:00,36.0,A
1998-11-02 00:00:00+00:00,32.0,A
1998-11-03 00:00:00+00:00,29.0,A
1998-11-04 00:00:00+00:00,26.0,A
1998-11-05 00:00:00+00:00,24.0,A
1998-11-06 00:00:00+00:00,22.0,A
1998-11-07 00:00:00+00:00,20.0,A
1998-11-08 00:00:00+00:00,18.0,A
1998-11-09 00:00:00+00:00,18.0,A
1998-11-10 00:00:00+00:00,41.0,A
1998-11-11 00:00:00+00:00,104.0,A
1998-11-12 00:00:00+00:00,84.0,A
1998-11-13 00:00:00+00:00,76.0,A
1998-11-14 00:00:00+00:00,70.0,A
1998-11-15 00:00:00+00:00,63.0,A
1998-11-16 00:00:00+00:00,57.0,A
1998-11-17 00:00:00+00:00,50.0,A
1998-11-18 00:00:00+00:00,46.0,A
1998-11-19 00:00:00+00:00,43.0,A
1998-11-20 00:00:00+00:00,35.0,A
1998-11-21 00:00:00+00:00,31.0,A
1998-11-22 00:00:00+00:00,39.0,A
1998-11-23 00:00:00+00:00,31.0,A
1998-11-24 00:00:00+00:00,28.0,A
1998-11-25 00:00:00+00:00,26.0,A
1998-11-26 00:00:00+00:00,24.0,A
1998-11-27 00:00:00+00:00,22.0,A
1998-11-28 00:00:00+00:00,21.0,A
1998-11-29 00:00:00+00:00,20.0,A
1998-11-30 00:00:00+00:00,19.0,A
1998-12-01 00:00:00+00:00,18.0,A
1998-12-02 00:00:00+00:00,17.0,A
1998-12-03 00:00:00+00:00,16.0,A
1998-12-04 00:00:00+00:00,14.0,A
1998-12-05 00:00:00+00:00,14.0,A
1998-12-06 00:00:00+00:00,14.0,A
1998-12-07 00:00:00+00:00,12.0,A
1998-12-08 00:00:00+00:00,9.8,A
1998-12-09 00:00:00+00:00,11.0,A
1998-12-10 00:00:00+00:00,10.0,A
1998-12-11 00:00:00+00:00,7.8,A
1998-12-12 00:00:00+00:00,10.0,A
1998-12-13 00:00:00+00:00,7.8,A
1998-12-14 00:00:00+00:00,5.8,A
1998-12-15 00:00:00+00:00,5.8,A
1998-12-16 00:00:00+00:00,5.3,A
1998-12-17 00:00:00+00:00,5.2,A
1998-12-18 00:00:00+00:00,5.0,A
1998-12-19 00:00:00+00:00,3.5,A
1998-12-20 00:00:00+00:00,2.0,"A,e"
1998-12-21 00:00:00+00:00,1.5,"A,e"
1998-12-22 00:00:00+00:00,1.3,"A,e"
1998-12-23 00:00:00+00:00,1.1,"A,e"
1998-12-24 00:00:00+00:00,1.1,"A,e"
1998-12-25 00:00:00+00:00,1.0,"A,e"
1998-12-26 00:00:00+00:00,0.99,"A,e"
1998-12-27 00:00:00+00:00,0.98,"A,e"
1998-12-28 00:00:00+00:00,0.98,"A,e"
1998-12-29 00:00:00+00:00,0.97,"A,e"
1998-12-30 00:00:00+00:00,0.99,"A,e"
1998-12-31 00:00:00+00:00,1.0,"A,e"
1999-01-01 00:00:00+00:00,0.94,"A,e"
1999-01-02 00:00:00+00:00,0.9,"A,e"
1999-01-03 00:00:00+00:00,0.8,"A,e"
1999-01-04 00:00:00+00:00,0.6,"A,e"
1999-01-05 00:00:00+00:00,0.5,"A,e"
1999-01-06 00:00:00+00:00,0.47,"A,e"
1999-01-07 00:00:00+00:00,0.44,"A,e"
1999-01-08 00:00:00+00:00,0.4,"A,e"
1999-01-09 00:00:00+00:00,0.39,"A,e"
1999-01-10 00:00:00+00:00,0.38,"A,e"
1999-01-11 00:00:00+00:00,0.37,"A,e"
1999-01-12 00:00:00+00:00,0.36,"A,e"
1999-01-13 00:00:00+00:00,0.37,"A,e"
1999-01-14 00:00:00+00:00,0.38,"A,e"
1999-01-15 00:00:00+00:00,0.4,"A,e"
1999-01-16 00:00:00+00:00,0.43,"A,e"
1999-01-17 00:00:00+00:00,0.53,A
1999-01-18 00:00:00+00:00,0.43,A
1999-01-19 00:00:00+00:00,0.44,A
1999-01-20 00:00:00+00:00,0.4,A
1999-01-21 00:00:00+00:00,0.38,A
1999-01-22 00:00:00+00:00,0.41,A
1999-01-23 00:00:00+00:00,0.43,A
1999-01-24 00:00:00+00:00,0.4,A
1999-01-25 00:00:00+00:00,0.42,"A,e"
1999-01-26 00:00:00+00:00,0.42,"A,e"
1999-01-27 00:00:00+00:00,0.48,"A,e"
1999-01-28 00:00:00+00:00,0.55,A
1999-01-29 00:00:00+00:00,0.55,A
1999-01-30 00:00:00+00:00,0.61,A
1999-01-31 00:00:00+00:00,0.63,"A,e"
1999-02-01 00:00:00+00:00,0.66,"A,e"
1999-02-02 00:00:00+00:00,0.69,A
1999-02-03 00:00:00+00:00,0.66,A
1999-02-04 00:00:00+00:00,0.64,"A,e"
1999-02-05 00:00:00+00:00,0.62,"A,e"
1999-02-06 00:00:00+00:00,0.76,A
1999-02-07 00:00:00+00:00,0.82,A
1999-02-08 00:00:00+00:00,0.9,A
1999-02-09 00:00:00+00:00,1.1,A
1999-02-10 00:00:00+00:00,2.7,A
1999-02-11 00:00:00+00:00,43.0,A
1999-02-12 00:00:00+00:00,44.0,A
1999-02-13 00:00:00+00:00,64.0,A
1999-02-14 00:00:00+00:00,66.0,A
1999-02-15 00:00:00+00:00,79.0,A
1999-02-16 00:00:00+00:00,118.0,A
1999-02-17 00:00:00+00:00,137.0,A
1999-02-18 00:00:00+00:00,145.0,A
1999-02-19 00:00:00+00:00,141.0,A
1999-02-20 00:00:00+00:00,129.0,A
1999-02-21 00:00:00+00:00,113.0,A
1999-02-22 00:00:00+00:00,98.0,A
1999-02-23 00:00:00+00:00,86.0,A
1999-02-24 00:00:00+00:00,79.0,A
1999-02-25 00:00:00+00:00,71.0,A
1999-02-26 00:00:00+00:00,72.0,A
1999-02-27 00:00:00+00:00,67.0,A
1999-02-28 00:00:00+00:00,67.0,A
1999-03-01 00:00:00+00:00,67.0,A
1999-03-02 00:00:00+00:00,71.0,A
1999-03-03 00:00:00+00:00,54.0,A
1999-03-04 00:00:00+00:00,74.0,A
1999-03-05 00:00:00+00:00,68.0,A
1999-03-06 00:00:00+00:00,48.0,A
1999-03-07 00:00:00+00:00,43.0,A
1999-03-08 00:00:00+00:00,49.0,A
1999-03-09 00:00:00+00:00,47.0,A
1999-03-10 00:00:00+00:00,68.0,A
1999-03-11 00:00:00+00:00,51.0,A
1999-03-12 00:00:00+00:00,42.0,A
1999-03-13 00:00:00+00:00,43.0,A
1999-03-14 00:00:00+00:00,44.0,A
1999-03-15 00:00:00+00:00,50.0,A
1999-03-16 00:00:00+00:00,87.0,A
1999-03-17 00:00:00+00:00,128.0,A
1999-03-18 00:00:00+00:00,113.0,A
1999-03-19 00:00:00+00:00,111.0,A
1999-03-20 00:00:00+00:00,95.0,A
1999-03-21 00:00:00+00:00,86.0,A
1999-03-22 00:00:00+00:00,77.0,A
1999-03-23 00:00:00+00:00,67.0,A
1999-03-24 00:00:00+00:00,60.0,A
1999-03-25 00:00:00+00:00,53.0,A
1999-03-26 00:00:00+00:00,48.0,A
1999-03-27 00:00:00+00:00,45.0,A
1999-03-28 00:00:00+00:00,48.0,A
1999-03-29 00:00:00+00:00,54.0,A
1999-03-30 00:00:00+00:00,55.0,A
1999-03-31 00:00:00+00:00,57.0,A
1999-04-01 00:00:00+00:00,53.0,A
1999-04-02 00:00:00+00:00,49.0,A
1999-04-03 00:00:00+00:00,48.0,A
1999-04-04 00:00:00+00:00,47.0,A
1999-04-05 00:00:00+00:00,61.0,A
1999-04-06 00:00:00+00:00,237.0,A
1999-04-07 00:00:00+00:00,298.0,A
1999-04-08 00:00:00+00:00,310.0,A
1999-04-09 00:00:00+00:00,479.0,A
1999-04-10 00:00:00+00:00,661.0,A
1999-04-11 00:00:00+00:00,748.0,A
1999-04-12 00:00:00+00:00,811.0,A
1999-04-13 00:00:00+00:00,771.0,A
1999-04-14 00:00:00+00:00,721.0,A
1999-04-15 00:00:00+00:00,646.0,A
1999-04-16 00:00:00+00:00,610.0,A
1999-04-17 00:00:00+00:00,589.0,A
1999-04-18 00:00:00+00:00,560.0,A
1999-04-19 00:00:00+00:00,545.0,A
1999-04-20 00:00:00+00:00,495.0,A
1999-04-21 00:00:00+00:00,445.0,A
1999-04-22 00:00:00+00:00,402.0,A
1999-04-23 00:00:00+00:00,362.0,A
1999-04-24 00:00:00+00:00,347.0,A
1999-04-25 00:00:00+00:00,362.0,A
1999-04-26 00:00:00+00:00,381.0,A
1999-04-27 00:00:00+00:00,373.0,A
1999-04-28 00:00:00+00:00,332.0,A
1999-04-29 00:00:00+00:00,292.0,A
1999-04-30 00:00:00+00:00,259.0,A
1999-05-01 00:00:00+00:00,233.0,A
1999-05-02 00:00:00+00:00,208.0,A
1999-05-03 00:00:00+00:00,184.0,A
1999-05-04 00:00:00+00:00,165.0,A
1999-05-05 00:00:00+00:00,149.0,A
1999-05-06 00:00:00+00:00,142.0,A
1999-05-07 00:00:00+00:00,139.0,A
1999-05-08 00:00:00+00:00,133.0,A
1999-05-09 00:00:00+00:00,126.0,A
1999-05-10 00:00:00+00:00,119.0,A
1999-05-11 00:00:00+00:00,117.0,A
1999-05-12 00:00:00+00:00,183.0,A
1999-05-13 00:00:00+00:00,290.0,A
1999-05-14 00:00:00+00:00,331.0,A
1999-05-15 00:00:00+00:00,526.0,A
1999-05-16 00:00:00+00:00,658.0,A
1999-05-17 00:00:00+00:00,602.0,A
1999-05-18 00:00:00+00:00,531.0,A
1999-05-19 00:00:00+00:00,460.0,A
1999-05-20 00:00:00+00:00,451.0,A
